No.,Time,Source,Destination,Protocol,Length,Info,Class
6423,36.720312,10.10.10.30,10.10.10.6,0,66,"35433  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14256371 TSecr=43753",17
6424,36.721182,10.10.10.30,10.10.10.6,15,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",17
6425,36.721512,10.10.10.6,10.10.10.30,0,66,"80  >  35433 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=43753 TSecr=14256371",17
6426,36.722241,10.10.10.6,10.10.10.30,0,83,"80  >  35433 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=43753 TSecr=14256371 [TCP segment of a reassembled PDU]",17
6427,36.723574,10.10.10.30,10.10.10.6,0,66,"35433  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14256372 TSecr=43753",17
6428,36.723799,10.10.10.6,10.10.10.30,15,920,"HTTP/1.1 200 OK  (application/json)",17
6429,36.725050,10.10.10.30,10.10.10.6,0,66,"35433  >  80 [ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14256372 TSecr=43753",17
6430,36.726886,10.10.10.30,10.10.10.6,0,66,"35433  >  80 [FIN, ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14256373 TSecr=43753",17
6431,36.727170,10.10.10.6,10.10.10.30,0,66,"80  >  35433 [ACK] Seq=873 Ack=202 Win=30032 Len=0 TSval=43754 TSecr=14256373",17
6432,37.226136,10.10.10.30,10.10.10.6,0,74,"55067  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14256470 TSecr=0 WS=128",17
6433,37.226598,10.10.10.6,10.10.10.30,0,74,"80  >  55067 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=43803 TSecr=14256470 WS=8",17
6434,37.229553,10.10.10.30,10.10.10.6,0,66,"55067  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14256473 TSecr=43803",17
6435,37.232552,10.10.10.30,10.10.10.6,15,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",17
6436,37.232895,10.10.10.6,10.10.10.30,0,66,"80  >  55067 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=43804 TSecr=14256474",17
6437,37.233647,10.10.10.6,10.10.10.30,0,83,"80  >  55067 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=43804 TSecr=14256474 [TCP segment of a reassembled PDU]",17
6438,37.235279,10.10.10.6,10.10.10.30,15,920,"HTTP/1.1 200 OK  (application/json)",17
6439,37.235848,10.10.10.30,10.10.10.6,0,66,"55067  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14256474 TSecr=43804",17
6440,37.237742,10.10.10.30,10.10.10.6,0,66,"55067  >  80 [ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14256475 TSecr=43804",17
6441,37.243675,10.10.10.30,10.10.10.6,0,66,"55067  >  80 [FIN, ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14256476 TSecr=43804",17
6442,37.244022,10.10.10.6,10.10.10.30,0,66,"80  >  55067 [ACK] Seq=873 Ack=202 Win=30032 Len=0 TSval=43805 TSecr=14256476",17
6443,37.725637,10.10.10.30,10.10.10.6,0,74,"60433  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14256570 TSecr=0 WS=128",17
6444,37.726000,10.10.10.6,10.10.10.30,0,74,"80  >  60433 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=43853 TSecr=14256570 WS=8",17
6445,37.729154,10.10.10.30,10.10.10.6,0,66,"60433  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14256573 TSecr=43853",17
6446,37.732287,10.10.10.30,10.10.10.6,15,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",17
6447,37.732594,10.10.10.6,10.10.10.30,0,66,"80  >  60433 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=43854 TSecr=14256573",17
6448,37.733443,10.10.10.6,10.10.10.30,0,83,"80  >  60433 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=43854 TSecr=14256573 [TCP segment of a reassembled PDU]",17
6449,37.734961,10.10.10.6,10.10.10.30,15,920,"HTTP/1.1 200 OK  (application/json)",17
6450,37.735464,10.10.10.30,10.10.10.6,0,66,"60433  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14256574 TSecr=43854",17
6451,37.738759,10.10.10.30,10.10.10.6,0,66,"60433  >  80 [ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14256575 TSecr=43854",17
6452,37.743867,10.10.10.30,10.10.10.6,0,66,"60433  >  80 [FIN, ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14256576 TSecr=43854",17
6453,37.744167,10.10.10.6,10.10.10.30,0,66,"80  >  60433 [ACK] Seq=873 Ack=202 Win=30032 Len=0 TSval=43855 TSecr=14256576",17
6454,38.226510,10.10.10.30,10.10.10.6,0,74,"51911  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14256670 TSecr=0 WS=128",17
6455,38.226937,10.10.10.6,10.10.10.30,0,74,"80  >  51911 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=43904 TSecr=14256670 WS=8",17
6456,38.227515,10.10.10.30,10.10.10.6,0,74,"40973  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14256672 TSecr=0 WS=128",17
6457,38.227855,10.10.10.6,10.10.10.30,0,74,"80  >  40973 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=43904 TSecr=14256672 WS=8",17
6458,38.230663,10.10.10.30,10.10.10.6,0,66,"51911  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14256673 TSecr=43904",17
6459,38.233296,10.10.10.30,10.10.10.6,0,66,"40973  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14256674 TSecr=43904",17
6460,38.233339,10.10.10.30,10.10.10.6,15,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",17
6461,38.233702,10.10.10.6,10.10.10.30,0,66,"80  >  51911 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=43904 TSecr=14256674",17
6462,38.234505,10.10.10.6,10.10.10.30,0,83,"80  >  51911 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=43904 TSecr=14256674 [TCP segment of a reassembled PDU]",17
6463,38.236050,10.10.10.6,10.10.10.30,15,920,"HTTP/1.1 200 OK  (application/json)",17
6464,38.236928,10.10.10.6,10.10.10.30,0,920,"[TCP Out-Of-Order] 80  >  51911 [FIN, PSH, ACK] Seq=18 Ack=201 Win=30032 Len=854 TSval=43905 TSecr=14256674[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]",17
6465,38.236976,10.10.10.30,10.10.10.6,15,270,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors/new HTTP/1.1 ",17
6466,38.237229,10.10.10.6,10.10.10.30,0,66,"80  >  40973 [ACK] Seq=1 Ack=205 Win=30032 Len=0 TSval=43905 TSecr=14256674",17
6467,38.241682,10.10.10.30,10.10.10.6,0,66,"51911  >  80 [ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14256675 TSecr=43904",17
6468,38.241751,10.10.10.30,10.10.10.6,0,78,"[TCP Dup ACK 795#1] 51911  >  80 [ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14256675 TSecr=43905 SLE=18 SRE=873",17
6469,38.242167,10.10.10.6,10.10.10.30,0,83,"80  >  40973 [PSH, ACK] Seq=1 Ack=205 Win=30032 Len=17 TSval=43905 TSecr=14256674 [TCP segment of a reassembled PDU]",17
6470,38.243371,10.10.10.6,10.10.10.30,15,518,"HTTP/1.1 200 OK  (application/json)",17
6471,38.245854,10.10.10.30,10.10.10.6,0,66,"40973  >  80 [ACK] Seq=205 Ack=18 Win=87680 Len=0 TSval=14256676 TSecr=43905",17
6472,38.248543,10.10.10.30,10.10.10.6,0,66,"51911  >  80 [FIN, ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14256677 TSecr=43905",17
6473,38.248840,10.10.10.6,10.10.10.30,0,66,"80  >  51911 [ACK] Seq=873 Ack=202 Win=30032 Len=0 TSval=43906 TSecr=14256677",17
6474,38.257586,10.10.10.30,10.10.10.6,0,66,"40973  >  80 [FIN, ACK] Seq=205 Ack=471 Win=88704 Len=0 TSval=14256679 TSecr=43905",17
6475,38.257845,10.10.10.6,10.10.10.30,0,66,"80  >  40973 [ACK] Seq=471 Ack=206 Win=30032 Len=0 TSval=43907 TSecr=14256679",17
6476,38.728937,10.10.10.30,10.10.10.6,0,74,"40371  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14256771 TSecr=0 WS=128",17
6477,38.729409,10.10.10.6,10.10.10.30,0,74,"80  >  40371 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=43954 TSecr=14256771 WS=8",17
6478,38.734592,10.10.10.30,10.10.10.6,0,66,"40371  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14256774 TSecr=43954",17
6479,38.735782,10.10.10.30,10.10.10.6,15,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",17
6480,38.736127,10.10.10.6,10.10.10.30,0,66,"80  >  40371 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=43954 TSecr=14256774",17
6481,38.736908,10.10.10.6,10.10.10.30,0,83,"80  >  40371 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=43955 TSecr=14256774 [TCP segment of a reassembled PDU]",17
6482,38.738498,10.10.10.6,10.10.10.30,15,920,"HTTP/1.1 200 OK  (application/json)",17
6483,38.740100,10.10.10.30,10.10.10.6,0,66,"40371  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14256775 TSecr=43955",17
6484,38.740544,10.10.10.30,10.10.10.6,0,66,"40371  >  80 [ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14256775 TSecr=43955",17
6485,38.743015,10.10.10.30,10.10.10.6,0,66,"40371  >  80 [FIN, ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14256776 TSecr=43955",17
6486,38.743341,10.10.10.6,10.10.10.30,0,66,"80  >  40371 [ACK] Seq=873 Ack=202 Win=30032 Len=0 TSval=43955 TSecr=14256776",17
6487,39.228043,10.10.10.30,10.10.10.6,0,74,"51252  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14256871 TSecr=0 WS=128",17
6488,39.228437,10.10.10.6,10.10.10.30,0,74,"80  >  51252 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=44004 TSecr=14256871 WS=8",17
6489,39.232593,10.10.10.30,10.10.10.6,0,66,"51252  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14256874 TSecr=44004",17
6490,39.235922,10.10.10.30,10.10.10.6,15,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",17
6491,39.236233,10.10.10.6,10.10.10.30,0,66,"80  >  51252 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=44004 TSecr=14256874",17
6492,39.237054,10.10.10.6,10.10.10.30,0,83,"80  >  51252 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=44005 TSecr=14256874 [TCP segment of a reassembled PDU]",17
6493,39.238650,10.10.10.6,10.10.10.30,15,920,"HTTP/1.1 200 OK  (application/json)",17
6494,39.239217,10.10.10.30,10.10.10.6,0,66,"51252  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14256875 TSecr=44005",17
6495,39.240946,10.10.10.30,10.10.10.6,0,66,"51252  >  80 [ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14256875 TSecr=44005",17
6496,39.247460,10.10.10.30,10.10.10.6,0,66,"51252  >  80 [FIN, ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14256876 TSecr=44005",17
6497,39.247790,10.10.10.6,10.10.10.30,0,66,"80  >  51252 [ACK] Seq=873 Ack=202 Win=30032 Len=0 TSval=44006 TSecr=14256876",17
6498,39.727791,10.10.10.30,10.10.10.6,0,74,"40116  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14256971 TSecr=0 WS=128",17
6499,39.728202,10.10.10.6,10.10.10.30,0,74,"80  >  40116 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=44054 TSecr=14256971 WS=8",17
6500,39.731851,10.10.10.30,10.10.10.6,0,66,"40116  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14256973 TSecr=44054",17
6501,39.734789,10.10.10.30,10.10.10.6,15,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",17
6502,39.735110,10.10.10.6,10.10.10.30,0,66,"80  >  40116 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=44054 TSecr=14256974",17
6503,39.735878,10.10.10.6,10.10.10.30,0,83,"80  >  40116 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=44054 TSecr=14256974 [TCP segment of a reassembled PDU]",17
6504,39.737501,10.10.10.6,10.10.10.30,15,920,"HTTP/1.1 200 OK  (application/json)",17
6505,39.738611,10.10.10.30,10.10.10.6,0,66,"40116  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14256975 TSecr=44054",17
6506,39.740425,10.10.10.30,10.10.10.6,0,66,"40116  >  80 [ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14256975 TSecr=44055",17
6507,39.746378,10.10.10.30,10.10.10.6,0,66,"40116  >  80 [FIN, ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14256976 TSecr=44055",17
6508,39.746717,10.10.10.6,10.10.10.30,0,66,"80  >  40116 [ACK] Seq=873 Ack=202 Win=30032 Len=0 TSval=44055 TSecr=14256976",17
6509,40.229183,10.10.10.30,10.10.10.6,0,74,"47711  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14257071 TSecr=0 WS=128",17
6510,40.229621,10.10.10.6,10.10.10.30,0,74,"80  >  47711 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=44104 TSecr=14257071 WS=8",17
6511,40.232761,10.10.10.30,10.10.10.6,0,66,"47711  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14257074 TSecr=44104",17
6512,40.235768,10.10.10.30,10.10.10.6,15,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",17
6513,40.236114,10.10.10.6,10.10.10.30,0,66,"80  >  47711 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=44104 TSecr=14257074",17
6514,40.236870,10.10.10.6,10.10.10.30,0,83,"80  >  47711 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=44105 TSecr=14257074 [TCP segment of a reassembled PDU]",17
6515,40.238492,10.10.10.6,10.10.10.30,15,920,"HTTP/1.1 200 OK  (application/json)",17
6516,40.239381,10.10.10.30,10.10.10.6,0,66,"47711  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14257075 TSecr=44105",17
6517,40.241308,10.10.10.30,10.10.10.6,0,66,"47711  >  80 [ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14257075 TSecr=44105",17
6518,40.247691,10.10.10.30,10.10.10.6,0,66,"47711  >  80 [FIN, ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14257077 TSecr=44105",17
6519,40.248058,10.10.10.6,10.10.10.30,0,66,"80  >  47711 [ACK] Seq=873 Ack=202 Win=30032 Len=0 TSval=44106 TSecr=14257077",17
6520,40.268980,10.10.10.30,10.10.10.6,0,74,"50902  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14257081 TSecr=0 WS=128",17
6521,40.269353,10.10.10.6,10.10.10.30,0,74,"80  >  50902 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=44108 TSecr=14257081 WS=8",17
6522,40.270470,10.10.10.30,10.10.10.6,0,66,"50902  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14257081 TSecr=44108",17
6523,40.271406,10.10.10.30,10.10.10.6,15,270,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors/new HTTP/1.1 ",17
6524,40.271737,10.10.10.6,10.10.10.30,0,66,"80  >  50902 [ACK] Seq=1 Ack=205 Win=30032 Len=0 TSval=44108 TSecr=14257081",17
6525,40.272486,10.10.10.6,10.10.10.30,0,83,"80  >  50902 [PSH, ACK] Seq=1 Ack=205 Win=30032 Len=17 TSval=44108 TSecr=14257081 [TCP segment of a reassembled PDU]",17
6526,40.273715,10.10.10.6,10.10.10.30,15,518,"HTTP/1.1 200 OK  (application/json)",17
6527,40.273864,10.10.10.30,10.10.10.6,0,66,"50902  >  80 [ACK] Seq=205 Ack=18 Win=87680 Len=0 TSval=14257082 TSecr=44108",17
6528,40.276680,10.10.10.30,10.10.10.6,0,66,"50902  >  80 [FIN, ACK] Seq=205 Ack=471 Win=88704 Len=0 TSval=14257082 TSecr=44108",17
6529,40.276996,10.10.10.6,10.10.10.30,0,66,"80  >  50902 [ACK] Seq=471 Ack=206 Win=30032 Len=0 TSval=44109 TSecr=14257082",17
6530,42.300608,10.10.10.30,10.10.10.6,0,74,"45543  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14257484 TSecr=0 WS=128",17
6531,42.301024,10.10.10.6,10.10.10.30,0,74,"80  >  45543 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=44311 TSecr=14257484 WS=8",17
6532,42.306043,10.10.10.30,10.10.10.6,0,66,"45543  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14257488 TSecr=44311",17
6533,42.309499,10.10.10.30,10.10.10.6,15,270,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors/new HTTP/1.1 ",17
6534,42.309811,10.10.10.6,10.10.10.30,0,66,"80  >  45543 [ACK] Seq=1 Ack=205 Win=30032 Len=0 TSval=44312 TSecr=14257489",17
6535,42.310603,10.10.10.6,10.10.10.30,0,83,"80  >  45543 [PSH, ACK] Seq=1 Ack=205 Win=30032 Len=17 TSval=44312 TSecr=14257489 [TCP segment of a reassembled PDU]",17
6536,42.311929,10.10.10.6,10.10.10.30,15,518,"HTTP/1.1 200 OK  (application/json)",17
6537,42.315066,10.10.10.30,10.10.10.6,0,66,"45543  >  80 [ACK] Seq=205 Ack=18 Win=87680 Len=0 TSval=14257490 TSecr=44312",17
6538,42.318603,10.10.10.30,10.10.10.6,0,66,"45543  >  80 [FIN, ACK] Seq=205 Ack=471 Win=88704 Len=0 TSval=14257491 TSecr=44312",17
6539,42.318914,10.10.10.6,10.10.10.30,0,66,"80  >  45543 [ACK] Seq=471 Ack=206 Win=30032 Len=0 TSval=44313 TSecr=14257491",17
6540,43.088970,10.10.10.30,10.10.10.6,0,74,"59029  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14257644 TSecr=0 WS=128",17
6541,43.089406,10.10.10.6,10.10.10.30,0,74,"80  >  59029 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=44390 TSecr=14257644 WS=8",17
6542,43.091440,10.10.10.30,10.10.10.6,0,66,"59029  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14257645 TSecr=44390",17
6543,43.092801,10.10.10.30,10.10.10.6,15,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",17
6544,43.093103,10.10.10.6,10.10.10.30,0,66,"80  >  59029 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=44390 TSecr=14257646",17
6545,43.093958,10.10.10.6,10.10.10.30,0,83,"80  >  59029 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=44390 TSecr=14257646 [TCP segment of a reassembled PDU]",17
6546,43.095367,10.10.10.30,10.10.10.6,0,66,"59029  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14257646 TSecr=44390",17
6547,43.095448,10.10.10.6,10.10.10.30,15,920,"HTTP/1.1 200 OK  (application/json)",17
6548,43.097008,10.10.10.30,10.10.10.6,0,66,"59029  >  80 [ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14257647 TSecr=44390",17
6549,43.099386,10.10.10.30,10.10.10.6,0,66,"59029  >  80 [FIN, ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14257647 TSecr=44390",17
6550,43.099623,10.10.10.6,10.10.10.30,0,66,"80  >  59029 [ACK] Seq=873 Ack=202 Win=30032 Len=0 TSval=44391 TSecr=14257647",17
6551,43.595017,10.10.10.30,10.10.10.6,0,74,"38744  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14257744 TSecr=0 WS=128",17
6552,43.595443,10.10.10.6,10.10.10.30,0,74,"80  >  38744 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=44440 TSecr=14257744 WS=8",17
6553,43.599971,10.10.10.30,10.10.10.6,0,66,"38744  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14257747 TSecr=44440",17
6554,43.602572,10.10.10.30,10.10.10.6,15,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",17
6555,43.602923,10.10.10.6,10.10.10.30,0,66,"80  >  38744 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=44441 TSecr=14257748",17
6556,43.603673,10.10.10.6,10.10.10.30,0,83,"80  >  38744 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=44441 TSecr=14257748 [TCP segment of a reassembled PDU]",17
6557,43.605324,10.10.10.6,10.10.10.30,15,920,"HTTP/1.1 200 OK  (application/json)",17
6558,43.605935,10.10.10.30,10.10.10.6,0,66,"38744  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14257748 TSecr=44441",17
6559,43.607258,10.10.10.30,10.10.10.6,0,66,"38744  >  80 [ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14257749 TSecr=44441",17
6560,43.610569,10.10.10.30,10.10.10.6,0,66,"38744  >  80 [FIN, ACK] Seq=201 Ack=873 Win=89344 Len=0 TSval=14257749 TSecr=44441",17
6561,43.610835,10.10.10.6,10.10.10.30,0,66,"80  >  38744 [ACK] Seq=873 Ack=202 Win=30032 Len=0 TSval=44442 TSecr=14257749",17
6562,44.042179,10.10.10.30,10.10.10.6,0,74,"40058  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14257834 TSecr=0 WS=128",17
6563,44.042624,10.10.10.6,10.10.10.30,0,74,"80  >  40058 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=44485 TSecr=14257834 WS=8",17
6564,44.046190,10.10.10.30,10.10.10.6,0,66,"40058  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14257836 TSecr=44485",17
6565,44.049414,10.10.10.30,10.10.10.6,15,258,"GET /api/59df4532a5f9c15ff500b552b69bbc HTTP/1.1 ",17
6566,44.049739,10.10.10.6,10.10.10.30,0,66,"80  >  40058 [ACK] Seq=1 Ack=193 Win=30032 Len=0 TSval=44486 TSecr=14257837",17
6567,44.050474,10.10.10.6,10.10.10.30,0,83,"80  >  40058 [PSH, ACK] Seq=1 Ack=193 Win=30032 Len=17 TSval=44486 TSecr=14257837 [TCP segment of a reassembled PDU]",17
6568,44.052587,10.10.10.30,10.10.10.6,0,66,"40058  >  80 [ACK] Seq=193 Ack=18 Win=87680 Len=0 TSval=14257838 TSecr=44486",17
6569,44.053037,10.10.10.6,10.10.10.30,0,931,"HTTP/1.1 200 OK  [TCP segment of a reassembled PDU]",17
6570,44.055130,10.10.10.30,10.10.10.6,0,66,"40058  >  80 [ACK] Seq=193 Ack=883 Win=89344 Len=0 TSval=14257838 TSecr=44486",17
6571,44.055492,10.10.10.6,10.10.10.30,0,250,"80  >  40058 [PSH, ACK] Seq=883 Ack=193 Win=30032 Len=184 TSval=44486 TSecr=14257838 [TCP segment of a reassembled PDU]",17
6572,44.058144,10.10.10.30,10.10.10.6,0,66,"40058  >  80 [ACK] Seq=193 Ack=1067 Win=91136 Len=0 TSval=14257839 TSecr=44486",17
6573,44.058535,10.10.10.6,10.10.10.30,0,680,"80  >  40058 [PSH, ACK] Seq=1067 Ack=193 Win=30032 Len=614 TSval=44487 TSecr=14257839 [TCP segment of a reassembled PDU]",17
6574,44.061058,10.10.10.30,10.10.10.6,0,66,"40058  >  80 [ACK] Seq=193 Ack=1681 Win=92800 Len=0 TSval=14257839 TSecr=44487",17
6575,44.061550,10.10.10.6,10.10.10.30,0,1470,"80  >  40058 [PSH, ACK] Seq=1681 Ack=193 Win=30032 Len=1404 TSval=44487 TSecr=14257839 [TCP segment of a reassembled PDU]",17
6576,44.063880,10.10.10.30,10.10.10.6,0,66,"40058  >  80 [ACK] Seq=193 Ack=3085 Win=95744 Len=0 TSval=14257840 TSecr=44487",17
6577,44.064273,10.10.10.6,10.10.10.30,0,1129,"80  >  40058 [PSH, ACK] Seq=3085 Ack=193 Win=30032 Len=1063 TSval=44487 TSecr=14257840 [TCP segment of a reassembled PDU]",17
6578,44.064729,10.10.10.6,10.10.10.30,15,275,"Continuation",17
6579,44.066852,10.10.10.6,10.10.10.30,0,275,"[TCP Out-Of-Order] 80  >  40058 [FIN, PSH, ACK] Seq=4148 Ack=193 Win=30032 Len=209 TSval=44488 TSecr=14257840[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]",17
6580,44.067347,10.10.10.30,10.10.10.6,0,66,"40058  >  80 [ACK] Seq=193 Ack=4148 Win=98560 Len=0 TSval=14257840 TSecr=44487",17
6581,44.069026,10.10.10.30,10.10.10.6,0,66,"40058  >  80 [FIN, ACK] Seq=193 Ack=4358 Win=101376 Len=0 TSval=14257841 TSecr=44487",17
6582,44.069281,10.10.10.6,10.10.10.30,0,66,"80  >  40058 [ACK] Seq=4358 Ack=194 Win=30032 Len=0 TSval=44488 TSecr=14257841",17
6583,44.070762,10.10.10.30,10.10.10.6,0,78,"[TCP Dup ACK 909#1] 40058  >  80 [ACK] Seq=194 Ack=4358 Win=101376 Len=0 TSval=14257841 TSecr=44488 SLE=4148 SRE=4358",17
6584,44.115669,10.10.10.30,10.10.10.6,0,74,"58885  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14257850 TSecr=0 WS=128",17
6585,44.116074,10.10.10.6,10.10.10.30,0,74,"80  >  58885 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=44492 TSecr=14257850 WS=8",17
